title,provide_salary,company_type,company_size,company_ind,area,experience,education,number,min_wage,max_wage,avg_wage
BI数据分析师,1-1.5万/月,民营公司,150-500人,互联网/电子商务,广州-番禺区,2年经验,本科,招若干人,1.0,1.5,1.2
行业研究员,8-12万/年,民营公司,150-500人,互联网/电子商务,宁波-海曙区,2年经验,硕士,招若干人,0.7,1.0,0.8
电子烟品质主管,0.8-1万/月,民营公司,150-500人,贸易/进出口,深圳-宝安区,5-7年经验,大专,招2人,0.8,1.0,0.9
市场助理,6-8千/月,民营公司,50-150人,通信/电信/网络设备,北京-西城区,暂无,暂无,招1人,0.6,0.8,0.7
技术咨询（区块链）,0.7-1万/月,非营利组织,少于50人,非营利组织,上海-杨浦区,2年经验,本科,招若干人,0.7,1.0,0.8
系统规划工程师,1.5-2.5万/月,民营公司,150-500人,机械/设备/重工,异地招聘,3-4年经验,本科,招8人,1.5,2.5,2.0
实施工程师,0.6-1.2万/月,民营公司,50-150人,计算机软件,成都-武侯区,1年经验,大专,招2人,0.6,1.2,0.9
运营总监,2.5-5万/月,民营公司,50-150人,网络游戏,深圳-宝安区,5-7年经验,本科,招若干人,2.5,5.0,3.8
5G金融理财经理（管理+提成）,1-1.5万/月,国企,1000-5000人,保险,成都-锦江区,无需经验,大专,招5人,1.0,1.5,1.2
财务经理,1.5-2万/月,民营公司,150-500人,服装/纺织/皮革,广州-海珠区,8-9年经验,本科,招1人,1.5,2.0,1.8
车联网用户运营经理,0,民营公司,1000-5000人,汽车,上海,5-7年经验,本科,招1人,0.0,0.0,0.0
售前经理,6-8千/月,民营公司,少于50人,计算机软件,南昌-青山湖区,1年经验,大专,招2人,0.6,0.8,0.7
运营经理,10-25万/年,合资,50-150人,交通/运输/物流,上海-浦东新区,5-7年经验,大专,招1人,0.8,2.1,1.5
数据算法分析师,8-15万/年,民营公司,50-150人,计算机软件,杭州-滨江区,3-4年经验,本科,招1人,0.7,1.2,0.9
地产置业顾问/就近安排,6-8千/月,民营公司,1000-5000人,互联网/电子商务,济南-历下区,无需经验,暂无,招10人,0.6,0.8,0.7
产品经理/项目经理,0.8-1.2万/月,民营公司,1000-5000人,多元化业务集团公司,杭州-西湖区,3-4年经验,本科,招1人,0.8,1.2,1.0
研究员（网络安全研究所）,2-4万/月,国企,50-150人,计算机软件,北京-昌平区,3-4年经验,硕士,招3人,2.0,4.0,3.0
数据化管理,3-4.5千/月,民营公司,1000-5000人,服装/纺织/皮革,佛山-禅城区,2年经验,中专,招1人,0.3,0.5,0.4
运维主管（柳州）,6-9千/月,民营公司,150-500人,计算机软件,柳州,8-9年经验,本科,招1人,0.6,0.9,0.8
薪酬绩效专家/高级经理,40-50万/年,上市公司,1000-5000人,快速消费品(食品、饮料、化妆品),上海-浦东新区,10年以上经验,本科,招1人,3.3,4.2,3.8
售后技术支持工程师,6-8千/月,民营公司,50-150人,通信/电信运营、增值服务,珠海-香洲区,1年经验,大专,招若干人,0.6,0.8,0.7
滨湖贷款专员—高提成—均薪8000+（朝九晚七不加班）,0.8-1.2万/月,民营公司,150-500人,教育/培训/院校,合肥-滨湖新区,无需经验,暂无,招15人,0.8,1.2,1.0
销售总监,0.6-2万/月,上市公司,5000-10000人,互联网/电子商务,重庆-江北区,5-7年经验,本科,招1人,0.6,2.0,1.3
数据开发工程师,0.8-1.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),无锡,2年经验,大专,招2人,0.8,1.5,1.1
平台产品经理,0.8-1万/月,民营公司,50-150人,计算机软件,武汉-洪山区,3-4年经验,本科,招2人,0.8,1.0,0.9
营销总监,1.5-2万/月,民营公司,150-500人,互联网/电子商务,武汉,5-7年经验,大专,招1人,1.5,2.0,1.8
数据处理专员,4-7千/月,民营公司,50-150人,贸易/进出口,兰州-七里河区,无需经验,大专,招1人,0.4,0.7,0.6
数据产品经理,1-1.5万/月,民营公司,50-150人,医疗/护理/卫生,广州-天河区,2年经验,本科,招1人,1.0,1.5,1.2
行业研究员,0.5-1万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),异地招聘,1年经验,硕士,招2人,0.5,1.0,0.8
数学教师,6-8万/年,非营利组织,1000-5000人,教育/培训/院校,清远,3-4年经验,硕士,招1人,0.5,0.7,0.6
产品技术经理,0.8-1万/月,民营公司,50-150人,计算机软件,广州-黄埔区,1年经验,本科,招2人,0.8,1.0,0.9
解决方案工程师,1-2万/月,上市公司,500-1000人,计算机硬件,深圳-福田区,1年经验,本科,招2人,1.0,2.0,1.5
销售顾问,1.5-2万/月,民营公司,50-150人,互联网/电子商务,广州,无需经验,大专,招5人,1.5,2.0,1.8
陆嘉集团-税务会计,4.5-6千/月,民营公司,500-1000人,多元化业务集团公司,广州-海珠区,2年经验,大专,招2人,0.5,0.6,0.6
运营助理,4.2-8千/月,民营公司,150-500人,快速消费品(食品、饮料、化妆品),成都-锦江区,无需经验,大专,招5人,0.4,0.8,0.6
国企诚聘电话销售五险一金,6-8千/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),长沙-长沙县,无需经验,中专,招5人,0.6,0.8,0.7
招聘专员hr,4-8千/月,民营公司,1000-5000人,教育/培训/院校,深圳-龙岗区,无需经验,大专,招1人,0.4,0.8,0.6
销售经理,15-20万/年,民营公司,50-150人,计算机服务(系统、数据服务、维修),武汉-江汉区,3-4年经验,大专,招5人,1.2,1.7,1.4
新媒体地区合伙人（百万年薪）,100万以上/年,民营公司,50-150人,互联网/电子商务,异地招聘,无需经验,暂无,招10人,4.2,8.3,6.2
急招德佑经纪人底薪5千+包住,1.5-2万/月,民营公司,1000-5000人,房地产,广州-黄埔区,无需经验,初中及以下,招若干人,1.5,2.0,1.8
腾讯云销售（4k起/腾讯官方合作商）,0.8-1万/月,民营公司,50-150人,互联网/电子商务,合肥-蜀山区,1年经验,大专,招若干人,0.8,1.0,0.9
区域销售经理,0.8-3万/月,外资（非欧美）,150-500人,学术/科研,异地招聘,3-4年经验,大专,招若干人,0.8,3.0,1.9
互联网诊疗平台运营总监,1.5-2万/月,民营公司,150-500人,制药/生物工程,广州-番禺区,8-9年经验,本科,招1人,1.5,2.0,1.8
市场经理（WEY品牌）,4.5-6千/月,民营公司,150-500人,汽车,南京-江宁区,3-4年经验,大专,招1人,0.5,0.6,0.6
技术总监,1.5-2.5万/月,民营公司,150-500人,教育/培训/院校,广州-黄埔区,5-7年经验,本科,招1人,1.5,2.5,2.0
编辑,0.8-1万/月,民营公司,50-150人,广告,佛山,2年经验,大专,招1人,0.8,1.0,0.9
多媒体电商运营,0.5-1万/月,民营公司,50-150人,建筑/建材/工程,中山,3-4年经验,大专,招1人,0.5,1.0,0.8
产品总监,3-4万/月,合资,50-150人,互联网/电子商务,上海,8-9年经验,本科,招1人,3.0,4.0,3.5
业务主管（培林体育）,1-1.5万/月,民营公司,1000-5000人,新能源,深圳-宝安区,3-4年经验,大专,招1人,1.0,1.5,1.2
ETL开发工程师,1.5-2.5万/月,外资（非欧美）,1000-5000人,房地产,深圳-罗湖区,3-4年经验,大专,招2人,1.5,2.5,2.0
渠道经理/主管,1-2万/月,国企,150-500人,房地产,无锡,3-4年经验,本科,招1人,1.0,2.0,1.5
报表开发工程师,0.5-1万/月,民营公司,50-150人,交通/运输/物流,武汉-东湖新技术产业开发区,2年经验,大专,招1人,0.5,1.0,0.8
数据开发工程师,0.6-1万/月,民营公司,50-150人,汽车,无锡-无锡新区,1年经验,大专,招1人,0.6,1.0,0.8
产学研合作高级经理,25-60万/年,国企,500-1000人,计算机软件,深圳-福田区,3-4年经验,硕士,招若干人,2.1,5.0,3.5
运营经理,1-1.5万/月,民营公司,50-150人,互联网/电子商务,深圳-南山区,3-4年经验,大专,招2人,1.0,1.5,1.2
工业互联网网关销售经理/总监,20-30万/年,民营公司,50-150人,电子技术/半导体/集成电路,武汉-洪山区,3-4年经验,本科,招1人,1.7,2.5,2.1
业务代表（新零售O2O专员）,5-8千/月,民营公司,150-500人,贸易/进出口,东莞,2年经验,大专,招2人,0.5,0.8,0.7
售前工程师兼需求分析,1-1.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),深圳,3-4年经验,本科,招1人,1.0,1.5,1.2
数据分析主管,1.2-1.8万/月,民营公司,150-500人,互联网/电子商务,深圳-宝安区,5-7年经验,大专,招1人,1.2,1.8,1.5
UI设计师,10-15万/年,民营公司,500-1000人,建筑/建材/工程,苏州,3-4年经验,大专,招1人,0.8,1.2,1.0
数据分析员,6-9千/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),广州-天河区,无需经验,本科,招2人,0.6,0.9,0.8
物流客服经理,1-1.5万/月,民营公司,少于50人,交通/运输/物流,上海-青浦区,5-7年经验,大专,招1人,1.0,1.5,1.2
工业销售工程师,0.6-1万/月,民营公司,150-500人,制药/生物工程,上海,1年经验,本科,招1人,0.6,1.0,0.8
技术经理,1.5-2.5万/月,民营公司,50-150人,互联网/电子商务,武汉-洪山区,5-7年经验,本科,招1人,1.5,2.5,2.0
健康顾问（医助）,4-7千/月,民营公司,150-500人,制药/生物工程,重庆-九龙坡区,1年经验,大专,招2人,0.4,0.7,0.6
大客户销售专员,0.8-1万/月,上市公司,10000人以上,保险,杭州-江干区,1年经验,大专,招若干人,0.8,1.0,0.9
网络信息服务售前工程师,4-6千/月,民营公司,50-150人,批发/零售,成都-武侯区,2年经验,大专,招5人,0.4,0.6,0.5
信息技术岗,0.8-1万/月,国企,50-150人,政府/公共事业,重庆-沙坪坝区,3-4年经验,本科,招1人,0.8,1.0,0.9
销售经理,1-5万/月,民营公司,50-150人,环保,广州-黄埔区,3-4年经验,大专,招2人,1.0,5.0,3.0
新鲜部落乳品团购社区团长,0.5-1.5万/月,上市公司,1000-5000人,机械/设备/重工,杭州,无需经验,暂无,招若干人,0.5,1.5,1.0
解决方案经理,1.5-2.5万/月,民营公司,50-150人,计算机软件,绍兴-柯桥区,3-4年经验,本科,招若干人,1.5,2.5,2.0
产品经理,1.3-1.8万/月,民营公司,50-150人,医疗/护理/卫生,南京-鼓楼区,2年经验,硕士,招2人,1.3,1.8,1.6
新媒体运营专员,5-6千/月,民营公司,暂无,专业服务(咨询、人力资源、财会),西安-莲湖区,无需经验,本科,招9人,0.5,0.6,0.6
IT部（php工程师）,0.8-1万/月,民营公司,150-500人,酒店/旅游,上海-徐汇区,1年经验,大专,招2人,0.8,1.0,0.9
IT项目经理（嘉定区，日语必须）,1.5-2万/月,外资（非欧美）,少于50人,汽车,上海,5-7年经验,大专,招2人,1.5,2.0,1.8
资深软件测试工程师,1-1.5万/月,民营公司,50-150人,计算机软件,上海-浦东新区,5-7年经验,本科,招5人,1.0,1.5,1.2
技术经理,1.5-2.5万/月,民营公司,1000-5000人,计算机服务(系统、数据服务、维修),广州-天河区,5-7年经验,本科,招1人,1.5,2.5,2.0
专利分析工程师,1.5-2万/月,外资（非欧美）,150-500人,电子技术/半导体/集成电路,无锡,3-4年经验,硕士,招1人,1.5,2.0,1.8
销售经理,1-1.5万/月,民营公司,50-150人,电子技术/半导体/集成电路,无锡-滨湖区,暂无,大专,招5人,1.0,1.5,1.2
客服中心主管,0,国企,150-500人,房地产,上海-徐汇区,3-4年经验,本科,招2人,0.0,0.0,0.0
IDC销售经理,2-3万/月,外资（欧美）,50-150人,房地产,南通,5-7年经验,大专,招1人,2.0,3.0,2.5
产品经理,5-8千/月,民营公司,少于50人,互联网/电子商务,西安-雁塔区,1年经验,本科,招1人,0.5,0.8,0.7
UI设计师,0.7-1.4万/月,民营公司,50-150人,计算机软件,苏州-工业园区,2年经验,本科,招2人,0.7,1.4,1.0
财务人员,4-6千/月,民营公司,50-150人,计算机软件,珠海-珠海高新区,1年经验,大专,招1人,0.4,0.6,0.5
系统集成工程师,0.8-1万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),广州-天河区,1年经验,大专,招2人,0.8,1.0,0.9
销售主管,1-3万/月,民营公司,50-150人,金融/投资/证券,上海-普陀区,1年经验,高中,招2人,1.0,3.0,2.0
数据分析,1-1.1万/月,上市公司,5000-10000人,服装/纺织/皮革,上海,2年经验,本科,招1人,1.0,1.1,1.1
IT管理,0.8-1.5万/月,民营公司,50-150人,网络游戏,广州-天河区,3-4年经验,本科,招1人,0.8,1.5,1.1
初级售中交付经理,0.8-1万/月,民营公司,50-150人,通信/电信运营、增值服务,重庆-渝北区,3-4年经验,本科,招5人,0.8,1.0,0.9
资深新媒体运营专员,6-8千/月,外资（欧美）,少于50人,互联网/电子商务,南京-秦淮区,3-4年经验,本科,招1人,0.6,0.8,0.7
技术经理（python方向）,2-3万/月,民营公司,500-1000人,教育/培训/院校,深圳-南山区,5-7年经验,本科,招1人,2.0,3.0,2.5
技术支持工程师,0.8-1.2万/月,民营公司,50-150人,计算机软件,南京-雨花台区,3-4年经验,本科,招4人,0.8,1.2,1.0
区块链售前工程师,1.5-2万/月,民营公司,500-1000人,广告,广州-黄埔区,5-7年经验,本科,招3人,1.5,2.0,1.8
大客户经理,1-1.5万/月,民营公司,150-500人,汽车零配件,苏州-吴江区,3-4年经验,本科,招1人,1.0,1.5,1.2
售前工程师,1-1.5万/月,民营公司,少于50人,互联网/电子商务,杭州-滨江区,3-4年经验,本科,招1人,1.0,1.5,1.2
广告产品经理（TradingDesk方向）(J10598),1.5-2万/月,上市公司,1000-5000人,互联网/电子商务,上海-普陀区,3-4年经验,本科,招1人,1.5,2.0,1.8
品牌事业群总经理/合伙人,3-4万/月,上市公司,150-500人,广告,广州-番禺区,5-7年经验,本科,招若干人,3.0,4.0,3.5
销售工程师,5-8千/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),广州-天河区,1年经验,中专,招5人,0.5,0.8,0.7
智慧电厂或监测领域技术副总监（双休+入职五险一金）,1.5-2.5万/月,民营公司,50-150人,电气/电力/水利,长沙-岳麓区,5-7年经验,本科,招1人,1.5,2.5,2.0
广告客户经理,1-1.5万/月,民营公司,50-150人,互联网/电子商务,南京-玄武区,1年经验,大专,招4人,1.0,1.5,1.2
医学经理,1-2万/月,外资（非欧美）,150-500人,电子技术/半导体/集成电路,成都-高新区,2年经验,硕士,招1人,1.0,2.0,1.5
风险管理岗,6-8千/月,民营公司,10000人以上,金融/投资/证券,东莞,1年经验,本科,招1人,0.6,0.8,0.7
资深大客户销售,3-4万/月,民营公司,50-150人,计算机软件,杭州-余杭区,1年经验,大专,招2人,3.0,4.0,3.5
技术总监,2-2.5万/月,民营公司,150-500人,互联网/电子商务,广州-黄埔区,5-7年经验,本科,招1人,2.0,2.5,2.2
ETL Engineer,1-1.5万/月,外资（欧美）,50-150人,互联网/电子商务,上海-浦东新区,3-4年经验,本科,招1人,1.0,1.5,1.2
销售工程师,4.5-6千/月,民营公司,50-150人,农/林/牧/渔,广州-番禺区,1年经验,大专,招2人,0.5,0.6,0.6
售前产品工程师,0.8-1万/月,民营公司,50-150人,计算机软件,深圳-南山区,2年经验,大专,招1人,0.8,1.0,0.9
数据分析专员（电商行业）,6-8千/月,民营公司,150-500人,互联网/电子商务,深圳-罗湖区,1年经验,大专,招1人,0.6,0.8,0.7
招电话销售高底薪3500起+高提成,0.8-1.5万/月,民营公司,50-150人,互联网/电子商务,杭州-拱墅区,暂无,暂无,招5人,0.8,1.5,1.1
线上运营经理,6-8千/月,民营公司,50-150人,快速消费品(食品、饮料、化妆品),广州-番禺区,无需经验,暂无,招若干人,0.6,0.8,0.7
亚马逊运营专员 跨境电商 地铁口,6-8千/月,民营公司,少于50人,家具/家电/玩具/礼品,武汉-江岸区,1年经验,大专,招3人,0.6,0.8,0.7
分布式图数据库研发,1.5-2.5万/月,民营公司,少于50人,计算机软件,北京-西城区,5-7年经验,本科,招1人,1.5,2.5,2.0
销售-免打电话/免地推+有客户资源+就近工作,6-8千/月,民营公司,1000-5000人,房地产,广州-天河区,无需经验,大专,招10人,0.6,0.8,0.7
BI数据分析师,2-2.5万/月,国企,1000-5000人,服装/纺织/皮革,上海-虹口区,5-7年经验,本科,招1人,2.0,2.5,2.2
数据处理专员,2.5-3.5千/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),沈阳,无需经验,大专,招2人,0.2,0.3,0.2
数据挖掘工程师,4-8千/月,民营公司,少于50人,互联网/电子商务,武汉-武昌区,2年经验,大专,招若干人,0.4,0.8,0.6
副客户总监,8-10万/年,合资,50-150人,广告,广州-越秀区,5-7年经验,本科,招若干人,0.7,0.8,0.8
业务开发经理（孵化器）,0.8-1.5万/月,创业公司,少于50人,专业服务(咨询、人力资源、财会),上海-静安区,2年经验,本科,招2人,0.8,1.5,1.1
大客户销售（公司提供优质客户资源）,1-2万/月,民营公司,50-150人,计算机软件,深圳-宝安区,1年经验,大专,招2人,1.0,2.0,1.5
编导,1.2-2万/月,民营公司,少于50人,影视/媒体/艺术/文化传播,深圳-福田区,2年经验,大专,招1人,1.2,2.0,1.6
销售助理,0.8-1万/月,民营公司,150-500人,互联网/电子商务,深圳-南山区,1年经验,本科,招若干人,0.8,1.0,0.9
法催人员,0.6-1.2万/月,民营公司,50-150人,外包服务,长沙-芙蓉区,无需经验,暂无,招20人,0.6,1.2,0.9
数据库高级工程师,2-2.5万/月,民营公司,150-500人,电子技术/半导体/集成电路,惠州,5-7年经验,本科,招2人,2.0,2.5,2.2
售前工程师,0.6-1.2万/月,民营公司,150-500人,批发/零售,西安-碑林区,3-4年经验,本科,招4人,0.6,1.2,0.9
技术经理,2-3万/月,非营利组织,50-150人,教育/培训/院校,广州-天河区,3-4年经验,本科,招1人,2.0,3.0,2.5
华为云售前工程师,4-6千/月,民营公司,少于50人,通信/电信/网络设备,福州,1年经验,大专,招2人,0.4,0.6,0.5
巡查部数据分析专员,0.6-1万/月,合资,500-1000人,批发/零售,武汉-武昌区,5-7年经验,大专,招5人,0.6,1.0,0.8
短信行业销售顾问,0.8-1.2万/月,民营公司,50-150人,互联网/电子商务,杭州-余杭区,1年经验,暂无,招1人,0.8,1.2,1.0
