title,provide_salary,company_type,company_size,company_ind,attribute
财务经理（上海项目）,15-20万/年,民营公司,50-150人,房地产,"['上海-松江区', '3-4年经验', '本科', '招1人']"
有效资源诚聘贷款顾问,6-8千/月,民营公司,少于50人,金融/投资/证券,"['长沙-芙蓉区', '无需经验', '大专', '招10人']"
人工智能产品研发经理/总监(AI智能产品),4-7万/月,民营公司,150-500人,贸易/进出口,"['深圳-宝安区', '8-9年经验', '硕士', '招1人']"
在线客服专员,0.5-1.5万/月,民营公司,少于50人,医疗/护理/卫生,"['南京-建邺区', '无需经验', '大专', '招1人']"
游戏在线客服专员（包吃）,4-6千/月,合资,50-150人,专业服务(咨询、人力资源、财会),"['广州', '1年经验', '大专', '招5人']"
运营数据分析(J10666),0.8-1万/月,民营公司,1000-5000人,互联网/电子商务,"['佛山-南海区', '3-4年经验', '本科', '招2人']"
大客户销售（软件销售）,20-60万/年,民营公司,150-500人,计算机软件,"['北京-海淀区', '3-4年经验', '本科', '招5人']"
产品研发专员,1.2-2.4万/月,民营公司,少于50人,制药/生物工程,"['广州-番禺区', '1年经验', '硕士', '招2人']"
Android开发工程师,0.8-1.1万/月,外资（非欧美）,1000-5000人,通信/电信运营、增值服务,"['广州-越秀区', '3-4年经验', '大专', '招若干人']"
数据分析员,6-9千/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['广州-天河区', '无需经验', '本科', '招2人']"
数据分析师,1-1.5万/月,民营公司,50-150人,互联网/电子商务,"['上海', '2年经验', '大专', '招1人']"
游戏数据分析专员,0.6-1万/月,民营公司,150-500人,网络游戏,"['广州-黄埔区', '1年经验', '本科', '招1人']"
广告运营专员,0.8-1万/月,民营公司,150-500人,会计/审计,"['郑州-高新区', '1年经验', '大专', '招3人']"
网络工程师,6-8千/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['南通-崇川区', '2年经验', '大专', '招1人']"
云平台运维工程师（池州电信）,6-8千/月,民营公司,50-150人,通信/电信/网络设备,"['池州', '1年经验', '大专', '招1人']"
游戏测试助理（包吃住）,4.5-6千/月,民营公司,50-150人,计算机软件,"['深圳-龙岗区', '无需经验', '高中', '招5人']"
销售工程师,5-8千/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['广州-天河区', '1年经验', '中专', '招5人']"
客户经理,0.6-1万/月,民营公司,少于50人,计算机软件,"['广州', '无需经验', '大专', '招1人']"
数据分析师,1.5-1.8万/月,外资（非欧美）,50-150人,房地产,"['上海', '3-4年经验', '本科', '招2人']"
咨询工程师,0.6-1万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['重庆-渝北区', '3-4年经验', '本科', '招2人']"
生产技术员（东莞）,5.5-6.5千/月,民营公司,150-500人,电子技术/半导体/集成电路,"['异地招聘', '1年经验', '大专', '招1人']"
链家年度第二门店直聘,1.2-1.6万/月,民营公司,10000人以上,中介服务,"['北京-海淀区', '3-4年经验', '本科', '招4人']"
合伙人寻人启事,4.5-6千/月,民营公司,50-150人,互联网/电子商务,"['深圳-龙岗区', '1年经验', '大专', '招6人']"
云计算专员,5-8千/月,民营公司,50-150人,计算机软件,"['成都-高新区', '1年经验', '本科', '招2人']"
MES产品经理-工业物联网方向,1.5-2万/月,民营公司,150-500人,机械/设备/重工,"['深圳-南山区', '5-7年经验', '本科', '招2人']"
数据专员,6-8千/月,民营公司,少于50人,金融/投资/证券,"['广州-天河区', '1年经验', '本科', '招2人']"
谷歌推广/运营主管,1.5-2万/月,合资,50-150人,互联网/电子商务,"['深圳-龙岗区', '2年经验', '大专', '招1人']"
资深采购员 4k-6k+社保,4-6千/月,民营公司,50-150人,制药/生物工程,"['广州-白云区', '1年经验', '大专', '招2人']"
Java讲师（工作地点成都）,0.8-1.5万/月,民营公司,50-150人,教育/培训/院校,"['异地招聘', '2年经验', '本科', '招2人']"
大客户经理（武汉）,6-8千/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['武汉', '2年经验', '本科', '招1人']"
数据分析员/跨境电商产品开发（从化区）,5.5-8千/月,民营公司,50-150人,互联网/电子商务,"['广州-从化区', '1年经验', '大专', '招1人']"
招聘专员,4.5-6千/月,民营公司,1000-5000人,互联网/电子商务,"['无锡', '无需经验', '本科', '招10人']"
销售专员,6-8千/月,国企,少于50人,计算机服务(系统、数据服务、维修),"['南京-建邺区', '1年经验', '大专', '招1人']"
算法工程师,30-40万/年,民营公司,50-150人,建筑/建材/工程,"['上海-闵行区', '3-4年经验', '硕士', '招1人']"
Amazon运营专员 跨境电商运营,0.5-1万/月,民营公司,少于50人,互联网/电子商务,"['上海-闵行区', '1年经验', '大专', '招5人']"
课程顾问主管,0.6-2万/月,上市公司,10000人以上,教育/培训/院校,"['重庆-沙坪坝区', '2年经验', '大专', '招1人']"
亚马逊数据分析师,5-8千/月,民营公司,50-150人,贸易/进出口,"['深圳-龙岗区', '1年经验', '大专', '招1人']"
大客户经理（地点：北京）,2-2.5万/月,外资（欧美）,150-500人,石油/化工/矿产/地质,"['北京-朝阳区', '3-4年经验', '本科', '招1人']"
销售总监,1.5-2万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['深圳-南山区', '5-7年经验', '本科', '招1人']"
Y数据主管/五险一金+双休,4.5-6千/月,民营公司,500-1000人,房地产,"['洛阳-洛龙区', '2年经验', '本科', '招1人']"
付费投手,0.8-1万/月,外资（欧美）,5000-10000人,通信/电信运营、增值服务,"['杭州', '2年经验', '大专', '招2人']"
招商银行公司客户经理助理,6-8千/月,民营公司,10000人以上,专业服务(咨询、人力资源、财会),"['广州', '1年经验', '本科', '招10人']"
数据分析助理,4.5-6千/月,民营公司,500-1000人,医疗/护理/卫生,"['广州-越秀区', '大专', '招1人']"
售前支持部门经理,1-2万/月,上市公司,50-150人,计算机服务(系统、数据服务、维修),"['广州-天河区', '5-7年经验', '本科', '招1人']"
助理研究员,3-5千/月,民营公司,少于50人,专业服务(咨询、人力资源、财会),"['广州-天河区', '无需经验', '本科', '招2人']"
首席技术官CTO技术总监,30-90万/年,上市公司,10000人以上,快速消费品(食品、饮料、化妆品),"['上海-宝山区', '10年以上经验', '本科', '招1人']"
售前经理,0.8-1.5万/月,上市公司,50-150人,通信/电信运营、增值服务,"['东莞-莞城区', '3-4年经验', '本科', '招1人']"
销售业务员,4.5-6千/月,民营公司,50-150人,贸易/进出口,"['深圳-龙华区', '无需经验', '招16人']"
数据分析经理,1-2.3万/月,国企,150-500人,影视/媒体/艺术/文化传播,"['广州', '3-4年经验', '本科', '招若干人']"
渠道销售经理,1.5-2万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['广州-天河区', '2年经验', '大专', '招2人']"
UHF应用工程师,1.4-2.2万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['深圳-宝安区', '3-4年经验', '本科', '招2人']"
科技成果转化主管,10-20万/年,民营公司,50-150人,金融/投资/证券,"['武汉-东湖新技术产业开发区', '2年经验', '本科', '招2人']"
研究员,0.4-1万/月,民营公司,少于50人,专业服务(咨询、人力资源、财会),"['重庆-渝北区', '1年经验', '本科', '招2人']"
BI数据分析师,2-3万/月,外资（非欧美）,150-500人,印刷/包装/造纸,"['异地招聘', '8-9年经验', '本科', '招1人']"
寻找有趣的灵魂 数据分析师,0.8-1.2万/月,民营公司,50-150人,互联网/电子商务,"['广州-海珠区', '1年经验', '大专', '招若干人']"
商务BD经理（游戏生态事业部）,1-1.5万/月,上市公司,500-1000人,互联网/电子商务,"['武汉-江夏区', '5-7年经验', '大专', '招1人']"
初中数学老师,0.8-1万/月,民营公司,少于50人,教育/培训/院校,"['深圳-罗湖区', '1年经验', '本科', '招5人']"
前端开发工程师,1.7-1.8万/月,民营公司,500-1000人,计算机服务(系统、数据服务、维修),"['上海-徐汇区', '5-7年经验', '大专', '招1人']"
数据运营专员/惠城区/六险一金,6-8千/月,民营公司,150-500人,电子技术/半导体/集成电路,"['惠州-惠城区', '1年经验', '中专', '招20人']"
Linux运维工程师,6-8千/月,民营公司,50-150人,计算机软件,"['深圳-南山区', '1年经验', '大专', '招11人']"
链家地产职业经纪人,0.8-1万/月,合资,,房地产,"['广州-南沙区', '无需经验', '大专', '招5人']"
商业数据分析师,0.6-1.5万/月,上市公司,50-150人,影视/媒体/艺术/文化传播,"['深圳-福田区', '1年经验', '本科', '招1人']"
数据分析核算专员,3-6千/月,民营公司,150-500人,互联网/电子商务,"['泉州', '1年经验', '高中', '招2人']"
环球港商业集团——财务经理（数据分析）,,民营公司,10000人以上,多元化业务集团公司,"['上海-普陀区', '3-4年经验', '本科', '招若干人']"
数据分析师（python）,0.8-1.5万/月,合资,150-500人,互联网/电子商务,"['苏州-工业园区', '2年经验', '本科', '招若干人']"
项目管理（数据分析）,0.8-1万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['成都-武侯区', '3-4年经验', '本科', '招3人']"
软件系统销售拓展主管,1-1.5万/月,民营公司,50-150人,计算机软件,"['广州-天河区', '1年经验', '大专', '招10人']"
高薪销售精英行政班,4-6千/月,外资（非欧美）,1000-5000人,通信/电信运营、增值服务,"['广州-白云区', '1年经验', '中专', '招10人']"
项目运作主管,0.8-1万/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['成都-锦江区', '3-4年经验', '本科', '招2人']"
技术经理,1.5-2万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['常州-新北区', '5-7年经验', '本科', '招1人']"
业务拓展经理（EMIS）,20-30万/年,外资（非欧美）,1000-5000人,互联网/电子商务,"['上海-浦东新区', '3-4年经验', '本科', '招2人']"
品牌营销经理,1.5-2万/月,民营公司,少于50人,家具/家电/玩具/礼品,"['上海-闵行区', '3-4年经验', '本科', '招1人']"
数据分析师（游戏运营）,0.5-1万/月,民营公司,150-500人,网络游戏,"['青岛-市南区', '3-4年经验', '本科', '招1人']"
资深售前工程师,1-1.5万/月,国企,,计算机服务(系统、数据服务、维修),"['深圳-南山区', '5-7年经验', '本科', '招2人']"
数据库工程师,2.5-3.5万/月,民营公司,,医疗设备/器械,"['南京-玄武区', '3-4年经验', '本科', '招1人']"
销售经理,6-8千/月,民营公司,少于50人,通信/电信运营、增值服务,"['成都-成华区', '1年经验', '大专', '招1人']"
门店店长（轻餐饮）,1-1.5万/月,民营公司,150-500人,多元化业务集团公司,"['佛山-禅城区', '3-4年经验', '大专', '招2人']"
销售经理,0.7-1万/月,上市公司,150-500人,机械/设备/重工,"['深圳-南山区', '3-4年经验', '大专', '招4人']"
销售代表/课程顾问,0.8-1万/月,民营公司,500-1000人,教育/培训/院校,"['深圳-龙岗区', '1年经验', '大专', '招10人']"
电话销售（中信新快现分期客服）五险一金+单双休,0.6-1.4万/月,民营公司,1000-5000人,外包服务,"['合肥-滨湖新区', '1年经验', '大专', '招20人']"
季华五路京禅大厦 链家房产经纪人 4500-5500+提成,1-1.5万/月,上市公司,500-1000人,中介服务,"['佛山-禅城区', '无需经验', '大专', '招3人']"
智能化设计总监,15-18万/年,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['合肥-蜀山区', '8-9年经验', '本科', '招1人']"
智能化售前工程师（惠州、河源）,0.8-1万/月,民营公司,50-150人,办公用品及设备,"['惠州', '3-4年经验', '大专', '招3人']"
高级BD经理/ 商务合作经理,2-2.5万/月,民营公司,150-500人,影视/媒体/艺术/文化传播,"['上海-黄浦区', '3-4年经验', '本科', '招若干人']"
大客户总监,2-4万/月,民营公司,50-150人,计算机软件,"['杭州-西湖区', '3-4年经验', '招4人']"
数据工程师,0.8-2万/月,上市公司,1000-5000人,服装/纺织/皮革,"['深圳-福田区', '2年经验', '大专', '招1人']"
产品经理,3-4万/月,民营公司,150-500人,计算机软件,"['上海-静安区', '3-4年经验', '本科', '招1人']"
运营经理,5-7千/月,民营公司,50-150人,医疗/护理/卫生,"['长沙', '3-4年经验', '本科', '招1人']"
售前工程师,0.8-1.2万/月,国企,50-150人,计算机软件,"['合肥-滨湖新区', '3-4年经验', '本科', '招2人']"
技术联合创始人,20-30万/年,民营公司,少于50人,计算机软件,"['重庆-南岸区', '10年以上经验', '本科', '招1人']"
平面设计师,6-9千/月,民营公司,50-150人,多元化业务集团公司,"['成都-高新区', '2年经验', '本科', '招1人']"
数据分析师 数据助理,0.5-1万/月,民营公司,150-500人,服装/纺织/皮革,"['深圳-宝安区', '无需经验', '中专', '招若干人']"
西城马甸链家门店招聘预备店经理,1.5-2.5万/月,合资,5000-10000人,房地产,"['北京', '3-4年经验', '本科', '招若干人']"
证券分析师,1.2-2万/月,上市公司,1000-5000人,金融/投资/证券,"['南京-建邺区', '3-4年经验', '本科', '招1人']"
数据分析师,0.9-1.5万/月,合资,500-1000人,餐饮业,"['上海-徐汇区', '3-4年经验', '本科', '招1人']"
数据分析员/跨境电商产品开发（从化区）,5.5-8千/月,民营公司,50-150人,互联网/电子商务,"['广州-从化区', '1年经验', '大专', '招1人']"
互联网数据分析助理,3.8-5.5千/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['厦门', '大专', '招2人']"
电信产品经理,1-1.5万/月,国企,150-500人,计算机服务(系统、数据服务、维修),"['杭州-下城区', '2年经验', '本科', '招若干人']"
数据开发工程师,1-1.5万/月,民营公司,500-1000人,互联网/电子商务,"['重庆', '3-4年经验', '本科', '招1人']"
入站博士,20-35万/年,民营公司,150-500人,机械/设备/重工,"['北京-大兴区', '无需经验', '博士', '招3人']"
高级商务总监,0.8-1万/月,上市公司,50-150人,计算机软件,"['异地招聘', '5-7年经验', '本科', '招7人']"
